SKU_ID,Product,Product_Family,Concept_Type,Purpose,Customer_Job,Target_Segment,Trend_Signal,Strategy_Fit,AM_Advantage,Customer_Inputs,Parametric_Variables,Max_L_mm,Max_W_mm,Max_H_mm,Primary_Material,Supports,Difficulty,Offer_Mode,Digital_Price_Band_EUR,Printed_Price_Band_EUR,Risk_Score,Risk_or_Limit,Opportunity_Score,Launch_Wave,Source_IDs,Design_Status,Next_Gate,Notes,Trend_Source_Strength_0_30,Trend_Signal_Magnitude_0_30,Trend_MetriMade_Fit_0_25,Trend_Whitespace_0_15,Trend_Score_0_100,Trend_Score_Basis,Trend_Score_Status,Preflight_Archetype,Critical_Interface,Evidence_Route,Manufacturing_Baseline,Verification_Plan,REQ,CTX,PAR,INT,CPL,MOT,GEO,PHY,MAT,EXT,VER,PC_0_100,Complexity,R_Scope,R_Requirements,R_Critical_Interfaces,R_Manufacturing_Profile,R_Verification,Readiness,Readiness_Basis,Criticality,Current_Lane,Target_Lane_After_Evidence,Confidence,Design_Release,Hard_Gates,Preflight_Short,Preflight_Status,Assessed_On,Assessment_Version
SKU-279,Travel-patch presentation tile,Sentimental display and archive,New,Present unattached dry travel patches on a freestanding textured tile without adhesive or wall mounting.,Present unattached dry travel patches on a freestanding textured tile without adhesive or wall mounting.,"Adult collectors, travelers and memory-keeping gift buyers",Etsy reports wall-art decor +110% and gallery prints +80% for 'Everyday Exhibits'; IKEA finds 82% keep sentimental objects and eBay reports broad hobby reconnection.,Core adjacent — personalized functional decor for small sentimental collections,"Object footprint, viewing angle, label and visual motif can be personalized in a compact premium display without tooling.",Object or card footprint; count; viewing angle; shelf footprint; label text; maximum item mass,recess size; pitch; angle; stop height; base depth; label; module count; motif,180,120,95,PLA or PETG,None,Easy,Digital first; printed after fulfillment qualification,7-15,22-49,1,"Stable dry display only; no conservation, authentication, security, anti-theft, impact-protection or child-use claim.",89,Research batch 3,S01; S31; S34; S32,P0 research backlog,Validate one inert object or card set and print a contact/recess coupon before the complete display.,"metriMade candidate only; trend, price and demand remain hypotheses until German marketplace and customer validation.",28,24,24,11,87,Primary-source strength + signal magnitude + metriMade strategy fit + nonduplicate portfolio whitespace; components are directional planning judgments.,DIRECTIONAL PLANNING SCORE — NOT VALIDATED DEMAND,DISPLAY,Defined lightweight collectible footprint and a stable freestanding shelf or desk contact,E2 route: scaled orthogonal photo with one control dimension and recorded mass for each allowed object class.,"Candidate baseline: common 220 x 220 x 250 mm FFF envelope, PLA or PETG, support-free orientation; exact printer, filament product/color/batch, nozzle and process JSON remain UNKNOWN.","Fit/removal, contact-mark, tip/rocking, bump and label-legibility checks with inert dummy objects.",2,2,1,1,1,0,2,1,1,0,2,27.25,C2,R2,R2,R2,R2,R2,R2,"Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open.",K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,2026-08-31,1.0
SKU-280,Brooch drawer-card cassette,Sentimental display and archive,New,Separate adult brooches on customer-provided cards inside a measured drawer cassette.,Separate adult brooches on customer-provided cards inside a measured drawer cassette.,"Adult collectors, travelers and memory-keeping gift buyers",Etsy reports wall-art decor +110% and gallery prints +80% for 'Everyday Exhibits'; IKEA finds 82% keep sentimental objects and eBay reports broad hobby reconnection.,Core adjacent — personalized functional decor for small sentimental collections,Measured envelope and item dimensions become a one-off exact-fit insert that mass products cannot economically match.,Object or card footprint; count; viewing angle; shelf footprint; label text; maximum item mass,recess size; pitch; angle; stop height; base depth; label; module count; motif,200,150,42,PLA or PETG,None,Moderate,Digital first; printed after fulfillment qualification,8-16,24-52,1,"Stable dry display only; no conservation, authentication, security, anti-theft, impact-protection or child-use claim.",91,Research batch 3,S01; S31; S34; S32,P0 research backlog,Validate one inert object or card set and print a contact/recess coupon before the complete display.,"metriMade candidate only; trend, price and demand remain hypotheses until German marketplace and customer validation.",28,24,24,13,89,Primary-source strength + signal magnitude + metriMade strategy fit + nonduplicate portfolio whitespace; components are directional planning judgments.,DIRECTIONAL PLANNING SCORE — NOT VALIDATED DEMAND,EXACT_FIT,Defined lightweight collectible footprint and a stable freestanding shelf or desk contact,E2 route: scaled orthogonal photo with one control dimension and recorded mass for each allowed object class.,"Candidate baseline: common 220 x 220 x 250 mm FFF envelope, PLA or PETG, support-free orientation; exact printer, filament product/color/batch, nozzle and process JSON remain UNKNOWN.","Fit/removal, contact-mark, tip/rocking, bump and label-legibility checks with inert dummy objects.",2,2,1,2,1,0,1,1,1,0,2,30.5,C2,R2,R2,R2,R2,R2,R2,"Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open.",K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,2026-08-31,1.0
SKU-281,Lapel-pin outfit-selection stand,Sentimental display and archive,New,Stage a small adult lapel-pin selection on customer-provided cards beside a wardrobe without garment attachment.,Stage a small adult lapel-pin selection on customer-provided cards beside a wardrobe without garment attachment.,"Adult collectors, travelers and memory-keeping gift buyers",Etsy reports wall-art decor +110% and gallery prints +80% for 'Everyday Exhibits'; IKEA finds 82% keep sentimental objects and eBay reports broad hobby reconnection.,Core adjacent — personalized functional decor for small sentimental collections,"Object footprint, viewing angle, label and visual motif can be personalized in a compact premium display without tooling.",Object or card footprint; count; viewing angle; shelf footprint; label text; maximum item mass,recess size; pitch; angle; stop height; base depth; label; module count; motif,160,100,130,PLA or PETG,None,Easy,Digital first; printed after fulfillment qualification,7-15,22-49,1,"Stable dry display only; no conservation, authentication, security, anti-theft, impact-protection or child-use claim.",89,Research batch 3,S01; S31; S34; S32,P0 research backlog,Validate one inert object or card set and print a contact/recess coupon before the complete display.,"metriMade candidate only; trend, price and demand remain hypotheses until German marketplace and customer validation.",28,24,24,11,87,Primary-source strength + signal magnitude + metriMade strategy fit + nonduplicate portfolio whitespace; components are directional planning judgments.,DIRECTIONAL PLANNING SCORE — NOT VALIDATED DEMAND,DISPLAY,Defined lightweight collectible footprint and a stable freestanding shelf or desk contact,E2 route: scaled orthogonal photo with one control dimension and recorded mass for each allowed object class.,"Candidate baseline: common 220 x 220 x 250 mm FFF envelope, PLA or PETG, support-free orientation; exact printer, filament product/color/batch, nozzle and process JSON remain UNKNOWN.","Fit/removal, contact-mark, tip/rocking, bump and label-legibility checks with inert dummy objects.",2,2,1,1,1,0,2,1,1,0,2,27.25,C2,R2,R2,R2,R2,R2,R2,"Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open.",K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,2026-08-31,1.0
SKU-282,Heirloom-jewelry story-card plinth,Sentimental display and archive,New,Display one lightweight jewelry item on its customer-provided card beside a personalized provenance note.,Display one lightweight jewelry item on its customer-provided card beside a personalized provenance note.,"Adult collectors, travelers and memory-keeping gift buyers",Etsy reports wall-art decor +110% and gallery prints +80% for 'Everyday Exhibits'; IKEA finds 82% keep sentimental objects and eBay reports broad hobby reconnection.,Core adjacent — personalized functional decor for small sentimental collections,"Object footprint, viewing angle, label and visual motif can be personalized in a compact premium display without tooling.",Object or card footprint; count; viewing angle; shelf footprint; label text; maximum item mass,recess size; pitch; angle; stop height; base depth; label; module count; motif,160,110,90,PLA or PETG,None,Easy,Digital first; printed after fulfillment qualification,7-15,22-49,1,"Stable dry display only; no conservation, authentication, security, anti-theft, impact-protection or child-use claim.",90,Research batch 3,S01; S31; S34; S32,P0 research backlog,Validate one inert object or card set and print a contact/recess coupon before the complete display.,"metriMade candidate only; trend, price and demand remain hypotheses until German marketplace and customer validation.",28,24,24,12,88,Primary-source strength + signal magnitude + metriMade strategy fit + nonduplicate portfolio whitespace; components are directional planning judgments.,DIRECTIONAL PLANNING SCORE — NOT VALIDATED DEMAND,DISPLAY,Defined lightweight collectible footprint and a stable freestanding shelf or desk contact,E2 route: scaled orthogonal photo with one control dimension and recorded mass for each allowed object class.,"Candidate baseline: common 220 x 220 x 250 mm FFF envelope, PLA or PETG, support-free orientation; exact printer, filament product/color/batch, nozzle and process JSON remain UNKNOWN.","Fit/removal, contact-mark, tip/rocking, bump and label-legibility checks with inert dummy objects.",2,2,1,1,1,0,2,1,1,0,2,27.25,C2,R2,R2,R2,R2,R2,R2,"Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open.",K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,2026-08-31,1.0
SKU-283,Souvenir-magnet tabletop display board,Sentimental display and archive,New,Display a small lightweight magnet collection on a customer-provided steel card in a freestanding frame.,Display a small lightweight magnet collection on a customer-provided steel card in a freestanding frame.,"Adult collectors, travelers and memory-keeping gift buyers",Etsy reports wall-art decor +110% and gallery prints +80% for 'Everyday Exhibits'; IKEA finds 82% keep sentimental objects and eBay reports broad hobby reconnection.,Core adjacent — personalized functional decor for small sentimental collections,"Object footprint, viewing angle, label and visual motif can be personalized in a compact premium display without tooling.",Object or card footprint; count; viewing angle; shelf footprint; label text; maximum item mass,recess size; pitch; angle; stop height; base depth; label; module count; motif,190,120,150,PLA or PETG,None,Easy,Digital first; printed after fulfillment qualification,7-15,22-49,1,"Stable dry display only; no conservation, authentication, security, anti-theft, impact-protection or child-use claim.",90,Research batch 3,S01; S31; S34; S32,P0 research backlog,Validate one inert object or card set and print a contact/recess coupon before the complete display.,"metriMade candidate only; trend, price and demand remain hypotheses until German marketplace and customer validation.",28,24,24,12,88,Primary-source strength + signal magnitude + metriMade strategy fit + nonduplicate portfolio whitespace; components are directional planning judgments.,DIRECTIONAL PLANNING SCORE — NOT VALIDATED DEMAND,DISPLAY,Defined lightweight collectible footprint and a stable freestanding shelf or desk contact,E2 route: scaled orthogonal photo with one control dimension and recorded mass for each allowed object class.,"Candidate baseline: common 220 x 220 x 250 mm FFF envelope, PLA or PETG, support-free orientation; exact printer, filament product/color/batch, nozzle and process JSON remain UNKNOWN.","Fit/removal, contact-mark, tip/rocking, bump and label-legibility checks with inert dummy objects.",2,2,1,1,1,0,2,1,1,0,2,27.25,C2,R2,R2,R2,R2,R2,R2,"Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open.",K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,2026-08-31,1.0
SKU-284,Today's-memory postcard stand,Sentimental display and archive,Variation of SKU-112,Show one selected postcard while storing a short rotation set behind it in a personalized desk stand.,Show one selected postcard while storing a short rotation set behind it in a personalized desk stand.,"Adult collectors, travelers and memory-keeping gift buyers",Etsy reports wall-art decor +110% and gallery prints +80% for 'Everyday Exhibits'; IKEA finds 82% keep sentimental objects and eBay reports broad hobby reconnection.,Core adjacent — personalized functional decor for small sentimental collections,"Object footprint, viewing angle, label and visual motif can be personalized in a compact premium display without tooling.",Object or card footprint; count; viewing angle; shelf footprint; label text; maximum item mass,recess size; pitch; angle; stop height; base depth; label; module count; motif,180,100,140,PLA or PETG,None,Easy,Digital first; printed after fulfillment qualification,7-15,22-49,1,"Stable dry display only; no conservation, authentication, security, anti-theft, impact-protection or child-use claim.",90,Research batch 3,S01; S31; S34; S32,P0 research backlog,Validate one inert object or card set and print a contact/recess coupon before the complete display.,"metriMade candidate only; trend, price and demand remain hypotheses until German marketplace and customer validation.",28,24,24,12,88,Primary-source strength + signal magnitude + metriMade strategy fit + nonduplicate portfolio whitespace; components are directional planning judgments.,DIRECTIONAL PLANNING SCORE — NOT VALIDATED DEMAND,DISPLAY,Defined lightweight collectible footprint and a stable freestanding shelf or desk contact,E2 route: scaled orthogonal photo with one control dimension and recorded mass for each allowed object class.,"Candidate baseline: common 220 x 220 x 250 mm FFF envelope, PLA or PETG, support-free orientation; exact printer, filament product/color/batch, nozzle and process JSON remain UNKNOWN.","Fit/removal, contact-mark, tip/rocking, bump and label-legibility checks with inert dummy objects.",2,2,1,1,1,0,2,1,1,0,2,27.25,C2,R2,R2,R2,R2,R2,R2,"Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open.",K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,2026-08-31,1.0
SKU-285,Collectible certificate-and-object plinth,Sentimental display and archive,New,Pair one lightweight object with its non-secure certificate card in a fitted shelf display.,Pair one lightweight object with its non-secure certificate card in a fitted shelf display.,"Adult collectors, travelers and memory-keeping gift buyers",Etsy reports wall-art decor +110% and gallery prints +80% for 'Everyday Exhibits'; IKEA finds 82% keep sentimental objects and eBay reports broad hobby reconnection.,Core adjacent — personalized functional decor for small sentimental collections,"Object footprint, viewing angle, label and visual motif can be personalized in a compact premium display without tooling.",Object or card footprint; count; viewing angle; shelf footprint; label text; maximum item mass,recess size; pitch; angle; stop height; base depth; label; module count; motif,200,140,110,PLA or PETG,None,Easy,Digital first; printed after fulfillment qualification,7-15,22-49,1,"Stable dry display only; no conservation, authentication, security, anti-theft, impact-protection or child-use claim.",91,Research batch 3,S01; S31; S34; S32,P0 research backlog,Validate one inert object or card set and print a contact/recess coupon before the complete display.,"metriMade candidate only; trend, price and demand remain hypotheses until German marketplace and customer validation.",28,24,24,13,89,Primary-source strength + signal magnitude + metriMade strategy fit + nonduplicate portfolio whitespace; components are directional planning judgments.,DIRECTIONAL PLANNING SCORE — NOT VALIDATED DEMAND,DISPLAY,Defined lightweight collectible footprint and a stable freestanding shelf or desk contact,E2 route: scaled orthogonal photo with one control dimension and recorded mass for each allowed object class.,"Candidate baseline: common 220 x 220 x 250 mm FFF envelope, PLA or PETG, support-free orientation; exact printer, filament product/color/batch, nozzle and process JSON remain UNKNOWN.","Fit/removal, contact-mark, tip/rocking, bump and label-legibility checks with inert dummy objects.",2,2,1,1,1,0,2,1,1,0,2,27.25,C2,R2,R2,R2,R2,R2,R2,"Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open.",K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,2026-08-31,1.0
SKU-286,Little-wins token staircase,Personalized celebration displays,New,Display personalized tokens for small completed goals in a compact stepped desk object.,Display personalized tokens for small completed goals in a compact stepped desk object.,"Adult gift, milestone, housewarming and small-event buyers",Michaels reports party decorations +125% and party banners doubled; Etsy reports petit cadeau +277% and strong just-because gifting behavior.,Core — useful personalized gifting and compact premium functional decor,"Object footprint, viewing angle, label and visual motif can be personalized in a compact premium display without tooling.","Card, photo or token size; item count; names/dates; viewing angle; desk or shelf footprint",slot size; count; angle; label; motif; base proportions; module spacing,170,100,100,PLA or PETG,None,Easy,Digital first; printed after fulfillment qualification,7-15,22-49,1,"Adult decorative desk or shelf display only; no child-use, structural, secure-storage, memorial-service or protection claim.",95,Research batch 3,S33; S01; S32,P0 research backlog,Approve one personalization proof and print a representative slot/text coupon before the complete display.,"metriMade candidate only; trend, price and demand remain hypotheses until German marketplace and customer validation.",26,30,24,13,93,Primary-source strength + signal magnitude + metriMade strategy fit + nonduplicate portfolio whitespace; components are directional planning judgments.,DIRECTIONAL PLANNING SCORE — NOT VALIDATED DEMAND,DISPLAY,"Defined lightweight card, photo or token format and a freestanding display footprint",E2 route: standard paper/photo preset or customer control dimension plus approved personalization proof.,"Candidate baseline: common 220 x 220 x 250 mm FFF envelope, PLA or PETG, support-free orientation; exact printer, filament product/color/batch, nozzle and process JSON remain UNKNOWN.","Format fit, tip/rocking, edge, label spelling, visual hierarchy and bump checks with blank media.",2,2,1,1,1,0,2,1,1,0,2,27.25,C2,R2,R2,R2,R2,R2,R2,"Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open.",K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,2026-08-31,1.0
SKU-287,Congratulations card-and-photo dock,Personalized celebration displays,New,Pair one greeting card and one photo in a personalized freestanding milestone display.,Pair one greeting card and one photo in a personalized freestanding milestone display.,"Adult gift, milestone, housewarming and small-event buyers",Michaels reports party decorations +125% and party banners doubled; Etsy reports petit cadeau +277% and strong just-because gifting behavior.,Core — useful personalized gifting and compact premium functional decor,"Object footprint, viewing angle, label and visual motif can be personalized in a compact premium display without tooling.","Card, photo or token size; item count; names/dates; viewing angle; desk or shelf footprint",slot size; count; angle; label; motif; base proportions; module spacing,180,110,120,PLA or PETG,None,Easy,Digital first; printed after fulfillment qualification,7-15,22-49,1,"Adult decorative desk or shelf display only; no child-use, structural, secure-storage, memorial-service or protection claim.",94,Research batch 3,S33; S01; S32,P0 research backlog,Approve one personalization proof and print a representative slot/text coupon before the complete display.,"metriMade candidate only; trend, price and demand remain hypotheses until German marketplace and customer validation.",26,30,24,12,92,Primary-source strength + signal magnitude + metriMade strategy fit + nonduplicate portfolio whitespace; components are directional planning judgments.,DIRECTIONAL PLANNING SCORE — NOT VALIDATED DEMAND,DISPLAY,"Defined lightweight card, photo or token format and a freestanding display footprint",E2 route: standard paper/photo preset or customer control dimension plus approved personalization proof.,"Candidate baseline: common 220 x 220 x 250 mm FFF envelope, PLA or PETG, support-free orientation; exact printer, filament product/color/batch, nozzle and process JSON remain UNKNOWN.","Format fit, tip/rocking, edge, label spelling, visual hierarchy and bump checks with blank media.",2,2,1,1,1,0,2,1,1,0,2,27.25,C2,R2,R2,R2,R2,R2,R2,"Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open.",K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,2026-08-31,1.0
SKU-288,Anniversary year-ring keepsake stand,Personalized celebration displays,New,Arrange removable year tokens around one lightweight keepsake in a personalized shelf stand.,Arrange removable year tokens around one lightweight keepsake in a personalized shelf stand.,"Adult gift, milestone, housewarming and small-event buyers",Michaels reports party decorations +125% and party banners doubled; Etsy reports petit cadeau +277% and strong just-because gifting behavior.,Core — useful personalized gifting and compact premium functional decor,"Object footprint, viewing angle, label and visual motif can be personalized in a compact premium display without tooling.","Card, photo or token size; item count; names/dates; viewing angle; desk or shelf footprint",slot size; count; angle; label; motif; base proportions; module spacing,180,140,80,PLA or PETG,None,Easy,Digital first; printed after fulfillment qualification,7-15,22-49,1,"Adult decorative desk or shelf display only; no child-use, structural, secure-storage, memorial-service or protection claim.",95,Research batch 3,S33; S01; S32,P0 research backlog,Approve one personalization proof and print a representative slot/text coupon before the complete display.,"metriMade candidate only; trend, price and demand remain hypotheses until German marketplace and customer validation.",26,30,24,13,93,Primary-source strength + signal magnitude + metriMade strategy fit + nonduplicate portfolio whitespace; components are directional planning judgments.,DIRECTIONAL PLANNING SCORE — NOT VALIDATED DEMAND,DISPLAY,"Defined lightweight card, photo or token format and a freestanding display footprint",E2 route: standard paper/photo preset or customer control dimension plus approved personalization proof.,"Candidate baseline: common 220 x 220 x 250 mm FFF envelope, PLA or PETG, support-free orientation; exact printer, filament product/color/batch, nozzle and process JSON remain UNKNOWN.","Format fit, tip/rocking, edge, label spelling, visual hierarchy and bump checks with blank media.",2,2,1,1,1,0,2,1,1,0,2,27.25,C2,R2,R2,R2,R2,R2,R2,"Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open.",K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,2026-08-31,1.0
SKU-289,New-home paint-chip and key memory plinth,Personalized celebration displays,New,Display one inactive spare key and selected dry paint-color cards as a housewarming keepsake.,Display one inactive spare key and selected dry paint-color cards as a housewarming keepsake.,"Adult gift, milestone, housewarming and small-event buyers",Michaels reports party decorations +125% and party banners doubled; Etsy reports petit cadeau +277% and strong just-because gifting behavior.,Core — useful personalized gifting and compact premium functional decor,"Object footprint, viewing angle, label and visual motif can be personalized in a compact premium display without tooling.","Card, photo or token size; item count; names/dates; viewing angle; desk or shelf footprint",slot size; count; angle; label; motif; base proportions; module spacing,170,110,100,PLA or PETG,None,Easy,Digital first; printed after fulfillment qualification,7-15,22-49,1,"Adult decorative desk or shelf display only; no child-use, structural, secure-storage, memorial-service or protection claim.",94,Research batch 3,S33; S01; S32,P0 research backlog,Approve one personalization proof and print a representative slot/text coupon before the complete display.,"metriMade candidate only; trend, price and demand remain hypotheses until German marketplace and customer validation.",26,30,24,12,92,Primary-source strength + signal magnitude + metriMade strategy fit + nonduplicate portfolio whitespace; components are directional planning judgments.,DIRECTIONAL PLANNING SCORE — NOT VALIDATED DEMAND,DISPLAY,"Defined lightweight card, photo or token format and a freestanding display footprint",E2 route: standard paper/photo preset or customer control dimension plus approved personalization proof.,"Candidate baseline: common 220 x 220 x 250 mm FFF envelope, PLA or PETG, support-free orientation; exact printer, filament product/color/batch, nozzle and process JSON remain UNKNOWN.","Format fit, tip/rocking, edge, label spelling, visual hierarchy and bump checks with blank media.",2,2,1,1,1,0,2,1,1,0,2,27.25,C2,R2,R2,R2,R2,R2,R2,"Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open.",K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,2026-08-31,1.0
SKU-290,Retirement message-card fan stand,Personalized celebration displays,New,Present a measured set of colleague message cards in a personalized freestanding fan layout.,Present a measured set of colleague message cards in a personalized freestanding fan layout.,"Adult gift, milestone, housewarming and small-event buyers",Michaels reports party decorations +125% and party banners doubled; Etsy reports petit cadeau +277% and strong just-because gifting behavior.,Core — useful personalized gifting and compact premium functional decor,"A small coordinated module family adapts count, spacing and labels to a defined collection while reusing one interface system.","Card, photo or token size; item count; names/dates; viewing angle; desk or shelf footprint",slot size; count; angle; label; motif; base proportions; module spacing,210,130,130,PLA or PETG,None,Moderate,Digital first; printed after fulfillment qualification,9-17,28-58,1,"Adult decorative desk or shelf display only; no child-use, structural, secure-storage, memorial-service or protection claim.",95,Research batch 3,S33; S01; S32,P0 research backlog,Approve one personalization proof and print a representative slot/text coupon before the complete display.,"metriMade candidate only; trend, price and demand remain hypotheses until German marketplace and customer validation.",26,30,24,13,93,Primary-source strength + signal magnitude + metriMade strategy fit + nonduplicate portfolio whitespace; components are directional planning judgments.,DIRECTIONAL PLANNING SCORE — NOT VALIDATED DEMAND,MODULAR,"Defined lightweight card, photo or token format and a freestanding display footprint",E2 route: standard paper/photo preset or customer control dimension plus approved personalization proof.,"Candidate baseline: common 220 x 220 x 250 mm FFF envelope, PLA or PETG, support-free orientation; exact printer, filament product/color/batch, nozzle and process JSON remain UNKNOWN.","Format fit, tip/rocking, edge, label spelling, visual hierarchy and bump checks with blank media.",2,1,2,2,2,0,1,1,1,0,2,34.25,C2,R2,R2,R2,R2,R2,R2,"Purpose, exclusions, envelope, measurable inputs, critical-interface route, candidate process envelope and test method are specified; exact customer variant and complete process evidence remain open.",K1,E,B,LOW_UNKNOWN,CONCEPT_ONLY,G0 PASS; G1 PASS; G2 WARN; G3 FAIL; G4 PASS; G5 PASS; G6 PASS,C2 · R2 · K1 · Lane E · LOW_UNKNOWN,STRUCTURED RESEARCH PREFLIGHT R2 — NOT PRODUCT RELEASE APPROVAL,2026-08-31,1.0
